Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[173]    0.0    0.00    0.00       4         int** std::__niter_wrap<int**>(int** const&, int**) [173]
-----------------------------------------------
                0.00    0.00       4/4           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [175]
[174]    0.0    0.00    0.00       4         int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [174]
                0.00    0.00       4/4           int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [170]
-----------------------------------------------
                0.00    0.00       4/4           int** std::copy<int**, int**>(int**, int**, int**) [176]
[175]    0.0    0.00    0.00       4         int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [175]
                0.00    0.00      12/12          int** std::__niter_base<int**>(int**) [150]
                0.00    0.00       4/4           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [174]
                0.00    0.00       4/4           int** std::__niter_wrap<int**>(int** const&, int**) [173]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [172]
[176]    0.0    0.00    0.00       4         int** std::copy<int**, int**>(int**, int**, int**) [176]
                0.00    0.00       8/8           int** std::__miter_base<int**>(int**) [156]
                0.00    0.00       4/4           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [175]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::_List_node<int> >::allocator() [180]
[177]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [177]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::_List_node<int> >::~allocator() [181]
[178]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [178]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<int>::allocator() [182]
[179]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<int>::new_allocator() [179]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [183]
[180]    0.0    0.00    0.00       3         std::allocator<std::_List_node<int> >::allocator() [180]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [177]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [184]
[181]    0.0    0.00    0.00       3         std::allocator<std::_List_node<int> >::~allocator() [181]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [178]
-----------------------------------------------
                0.00    0.00       1/3           kosaraju_by_matrix(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int) [2]
                0.00    0.00       1/3           main [1]
                0.00    0.00       1/3           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [242]
[182]    0.0    0.00    0.00       3         std::allocator<int>::allocator() [182]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<int>::new_allocator() [179]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [186]
[183]    0.0    0.00    0.00       3         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [183]
                0.00    0.00       3/3           std::__detail::_List_node_header::_List_node_header() [191]
                0.00    0.00       3/3           std::allocator<std::_List_node<int> >::allocator() [180]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [187]
[184]    0.0    0.00    0.00       3         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [184]
                0.00    0.00       3/3           std::allocator<std::_List_node<int> >::~allocator() [181]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [187]
[185]    0.0    0.00    0.00       3         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [185]
                0.00    0.00   10001/30003       std::_List_node<int>::_M_valptr() [69]
                0.00    0.00   10001/20002       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [94]
                0.00    0.00   10001/10001       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [118]
                0.00    0.00   10001/10001       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [129]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::list<int, std::allocator<int> >::list() [189]
[186]    0.0    0.00    0.00       3         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [186]
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [183]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::list<int, std::allocator<int> >::~list() [35]
[187]    0.0    0.00    0.00       3         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [187]
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [185]
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [184]
-----------------------------------------------
                0.00    0.00       3/3           kosaraju_by_matrix(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int) [2]
[188]    0.0    0.00    0.00       3         std::__cxx11::list<int, std::allocator<int> >::begin() [188]
                0.00    0.00       3/10007       std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [97]
-----------------------------------------------
                0.00    0.00       3/3           kosaraju_by_matrix(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int) [2]
[189]    0.0    0.00    0.00       3         std::__cxx11::list<int, std::allocator<int> >::list() [189]
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [186]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_List_node_header::_List_node_header() [191]
[190]    0.0    0.00    0.00       3         std::__detail::_List_node_header::_M_init() [190]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [183]
[191]    0.0    0.00    0.00       3         std::__detail::_List_node_header::_List_node_header() [191]
                0.00    0.00       3/3           std::__detail::_List_node_header::_M_init() [190]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [47]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [197]
[192]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [192]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [211]
[193]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [193]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [212]
[194]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [194]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [168]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [198]
[195]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [195]
